code,time,time_raw,index,price,volume,turnover,bsflag,ask_order,bid_order,biz_index,recv_time
000931.SZ,09:36:42.470,93642470,6370889,5.09,200,0.1018,S,6370883,5945893,0,16:04:39.637
000931.SZ,09:36:42.470,93642470,6370890,5.09,800,0.4072,S,6370883,5954735,0,16:04:39.637
000931.SZ,09:36:42.470,93642470,6370891,5.09,100,0.0509,S,6370883,5957436,0,16:04:39.637
000931.SZ,09:36:42.470,93642470,6370892,5.09,100,0.0509,S,6370883,5968432,0,16:04:39.637
000931.SZ,09:36:42.470,93642470,6370893,5.09,100,0.0509,S,6370883,5968550,0,16:04:39.637
000931.SZ,09:36:42.470,93642470,6370894,5.09,5000,2.545,S,6370883,5970034,0,16:04:39.637
000931.SZ,09:36:42.470,93642470,6370895,5.09,100,0.0509,S,6370883,5970408,0,16:04:39.637
000931.SZ,09:36:42.470,93642470,6370896,5.09,100,0.0509,S,6370883,5973119,0,16:04:39.637
000931.SZ,09:36:42.470,93642470,6370897,5.09,300,0.1527,S,6370883,5978843,0,16:04:39.637
000931.SZ,09:36:42.470,93642470,6370898,5.09,1400,0.7126,S,6370883,5992978,0,16:04:39.637
000931.SZ,09:36:42.470,93642470,6370899,5.09,2600,1.3234,S,6370883,6025068,0,16:04:39.637
000931.SZ,09:36:42.470,93642470,6370900,5.09,600,0.3054,S,6370883,6067449,0,16:04:39.637
000931.SZ,09:36:42.470,93642470,6370902,5.09,100,0.0509,S,6370901,6067449,0,16:04:39.637
000931.SZ,09:36:42.470,93642470,6370903,5.09,200,0.1018,S,6370901,6085445,0,16:04:39.637
000931.SZ,09:36:42.470,93642470,6370904,5.09,200,0.1018,S,6370901,6085453,0,16:04:39.637
000931.SZ,09:36:42.470,93642470,6370905,5.09,100,0.0509,S,6370901,6085460,0,16:04:39.637
000931.SZ,09:36:42.470,93642470,6370906,5.09,100,0.0509,S,6370901,6091983,0,16:04:39.637
000931.SZ,09:36:42.470,93642470,6370907,5.09,400,0.2036,S,6370901,6161174,0,16:04:39.637
000931.SZ,09:36:42.470,93642470,6370908,5.09,1700,0.8653,S,6370901,6161179,0,16:04:39.637
000931.SZ,09:36:42.470,93642470,6370909,5.09,200,0.1018,S,6370901,6161180,0,16:04:39.637
000931.SZ,09:36:42.470,93642470,6370910,5.09,800,0.4072,S,6370901,6161181,0,16:04:39.637
000931.SZ,09:36:42.470,93642470,6370911,5.09,200,0.1018,S,6370901,6161182,0,16:04:39.637
000931.SZ,09:36:42.470,93642470,6370912,5.09,100,0.0509,S,6370901,6161183,0,16:04:39.637
000931.SZ,09:36:42.470,93642470,6370913,5.09,1900,0.9671,S,6370901,6161185,0,16:04:39.637
000931.SZ,09:36:42.470,93642470,6370914,5.09,100,0.0509,S,6370901,6165730,0,16:04:39.637
000931.SZ,09:36:42.470,93642470,6370915,5.09,100,0.0509,S,6370901,6172812,0,16:04:39.637
000931.SZ,09:36:42.470,93642470,6370916,5.09,100,0.0509,S,6370901,6175013,0,16:04:39.637
000931.SZ,09:36:42.470,93642470,6370917,5.09,800,0.4072,S,6370901,6181656,0,16:04:39.637
000931.SZ,09:36:42.470,93642470,6370918,5.09,100,0.0509,S,6370901,6184045,0,16:04:39.637
000931.SZ,09:36:42.470,93642470,6370919,5.09,100,0.0509,S,6370901,6186782,0,16:04:39.637
000931.SZ,09:36:42.470,93642470,6370920,5.09,1000,0.509,S,6370901,6200889,0,16:04:39.637
000931.SZ,09:36:42.470,93642470,6370921,5.09,1800,0.9162,S,6370901,6206124,0,16:04:39.637
000931.SZ,09:36:42.470,93642470,6370922,5.09,3400,1.7306,S,6370901,6210877,0,16:04:39.637
000931.SZ,09:36:42.470,93642470,6370923,5.09,100,0.0509,S,6370901,6248855,0,16:04:39.637
000931.SZ,09:36:42.480,93642480,6370944,5.09,1300,0.6617,S,6370943,6248855,0,16:04:39.637
000931.SZ,09:36:42.480,93642480,6370975,5.09,100,0.0509,S,6370974,6248855,0,16:04:39.637
000931.SZ,09:36:42.480,93642480,6370988,5.09,300,0.1527,S,6370987,6249702,0,16:04:39.637
000931.SZ,09:36:42.480,93642480,6370995,5.09,400,0.2036,S,6370994,6249702,0,16:04:39.637
000931.SZ,09:36:42.490,93642490,6371079,5.09,100,0.0509,S,6371078,6249702,0,16:04:39.637
000931.SZ,09:36:42.490,93642490,6371080,5.09,100,0.0509,S,6371078,6255125,0,16:04:39.637
000931.SZ,09:36:42.490,93642490,6371085,5.09,400,0.2036,S,6371084,6271455,0,16:04:39.637
000931.SZ,09:36:42.490,93642490,6371086,5.09,200,0.1018,S,6371084,6273884,0,16:04:39.637
000931.SZ,09:36:42.490,93642490,6371087,5.09,300,0.1527,S,6371084,6282102,0,16:04:39.637
000931.SZ,09:36:42.730,93642730,6373239,5.09,200,0.1018,S,6373238,6282102,0,16:04:39.637
000931.SZ,09:36:42.730,93642730,6373240,5.09,500,0.2545,S,6373238,6282327,0,16:04:39.637
000931.SZ,09:36:42.730,93642730,6373241,5.09,1000,0.509,S,6373238,6282343,0,16:04:39.637
000931.SZ,09:36:42.730,93642730,6373242,5.09,1400,0.7126,S,6373238,6282347,0,16:04:39.637
000931.SZ,09:36:42.730,93642730,6373279,5.09,400,0.2036,S,6373278,6282347,0,16:04:39.637
000931.SZ,09:36:42.730,93642730,6373283,5.09,1300,0.6617,S,6373282,6282347,0,16:04:39.637
000931.SZ,09:36:42.800,93642800,6373760,0.0,300,0.0,?,6212387,0,0,16:04:39.637
000931.SZ,09:36:43.480,93643480,6381154,0.0,500,0.0,?,6370718,0,0,16:04:39.808
000931.SZ,09:36:43.480,93643480,6381157,0.0,26500,0.0,?,6370721,0,0,16:04:39.808
000931.SZ,09:36:43.520,93643520,6381568,0.0,1500,0.0,?,6370996,0,0,16:04:39.808
000931.SZ,09:36:44.050,93644050,6385982,0.0,200,0.0,?,5091646,0,0,16:04:39.936
000931.SZ,09:36:44.150,93644150,6386647,5.08,100,0.0508,S,6386646,5761048,0,16:04:39.936
000931.SZ,09:36:44.230,93644230,6387170,5.09,400,0.2036,B,6373282,6387169,0,16:04:39.936
000931.SZ,09:36:44.230,93644230,6387171,5.09,1800,0.9162,B,6373312,6387169,0,16:04:39.936
000931.SZ,09:36:44.230,93644230,6387172,5.09,100,0.0509,B,6373514,6387169,0,16:04:39.936
000931.SZ,09:36:44.230,93644230,6387173,5.09,300,0.1527,B,6380966,6387169,0,16:04:39.936
000931.SZ,09:36:44.230,93644230,6387192,5.09,1000,0.509,S,6387191,6387169,0,16:04:39.936
000931.SZ,09:36:44.270,93644270,6387441,0.0,100,0.0,?,0,5810765,0,16:04:39.936
000931.SZ,09:36:44.600,93644600,6390009,5.09,100,0.0509,B,6389626,6390008,0,16:04:39.936
000931.SZ,09:36:44.940,93644940,6392729,5.09,300,0.1527,B,6389626,6392728,0,16:04:40.060
000931.SZ,09:36:47.090,93647090,6412180,5.09,100,0.0509,B,6389626,6412179,0,16:04:40.442
000931.SZ,09:36:47.870,93647870,6418838,0.0,17600,0.0,?,0,5881504,0,16:04:40.542
000931.SZ,09:36:48.360,93648360,6423047,0.0,100,0.0,?,6412705,0,0,16:04:40.681
000931.SZ,09:36:48.460,93648460,6424054,0.0,300,0.0,?,5041911,0,0,16:04:40.681
